LearnerProfile,LearnerLevel,NoteID,CurrentStatus,CurrentLearningOrder,ProposedStatus,ProposedLearningTag,ProposedLearningOrder,AdmissionAction,PriorityDistinctSourceIDs,PrioritySourceOccurrences,PriorityTokenCount,OrderingPolicy,Reason
klose,4,KV001665,,,allowed,learning::klose::third-party-primary,001521,add-allowed,2,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001666,,,allowed,learning::klose::third-party-primary,002064,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001667,,,allowed,learning::klose::third-party-primary,002557,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001668,,,allowed,learning::klose::third-party-primary,002558,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001669,,,allowed,learning::klose::third-party-primary,001584,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001670,,,allowed,learning::klose::third-party-primary,001867,add-allowed,1,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001671,,,allowed,learning::klose::third-party-primary,002065,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001672,,,allowed,learning::klose::third-party-primary,001585,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001673,,,allowed,learning::klose::third-party-primary,002066,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001674,,,allowed,learning::klose::third-party-primary,002067,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001675,,,allowed,learning::klose::third-party-primary,002068,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001676,,,allowed,learning::klose::third-party-primary,001586,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001677,,,allowed,learning::klose::third-party-primary,001369,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001678,,,allowed,learning::klose::third-party-primary,000807,add-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001679,,,allowed,learning::klose::third-party-primary,002559,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001680,,,allowed,learning::klose::third-party-primary,001587,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001681,,,allowed,learning::klose::third-party-primary,001028,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001682,,,allowed,learning::klose::third-party-primary,001588,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001683,,,allowed,learning::klose::third-party-primary,002069,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001684,,,allowed,learning::klose::third-party-primary,001589,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001685,,,allowed,learning::klose::third-party-primary,001868,add-allowed,1,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001686,,,allowed,learning::klose::third-party-primary,002070,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001687,,,allowed,learning::klose::third-party-primary,002071,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001688,,,allowed,learning::klose::third-party-primary,002072,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001689,,,allowed,learning::klose::third-party-primary,002073,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001690,,,allowed,learning::klose::third-party-primary,002074,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001691,,,allowed,learning::klose::third-party-primary,002075,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001692,,,allowed,learning::klose::third-party-primary,001082,add-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001693,,,allowed,learning::klose::third-party-primary,002076,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001694,,,allowed,learning::klose::third-party-primary,002077,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001695,,,allowed,learning::klose::third-party-primary,001590,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001696,,,allowed,learning::klose::third-party-primary,002561,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001697,,,allowed,learning::klose::third-party-primary,001785,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001698,,,allowed,learning::klose::third-party-primary,001466,add-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001699,,,allowed,learning::klose::third-party-primary,001786,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001700,,,allowed,learning::klose::third-party-primary,002562,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001701,,,allowed,learning::klose::third-party-primary,001787,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001702,,,allowed,learning::klose::third-party-primary,002563,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001703,,,allowed,learning::klose::third-party-primary,000886,add-allowed,12,12,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001704,,,allowed,learning::klose::third-party-primary,001309,add-allowed,4,4,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001705,,,allowed,learning::klose::third-party-primary,002078,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001706,,,allowed,learning::klose::third-party-primary,002564,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001707,,,allowed,learning::klose::third-party-primary,001788,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001708,,,allowed,learning::klose::third-party-primary,002079,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001709,,,allowed,learning::klose::third-party-primary,000882,add-allowed,12,13,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001710,,,allowed,learning::klose::third-party-primary,002080,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001711,,,allowed,learning::klose::third-party-primary,002804,add-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001712,,,allowed,learning::klose::third-party-primary,002081,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001713,,,allowed,learning::klose::third-party-primary,001591,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001714,,,allowed,learning::klose::third-party-primary,002082,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001715,,,allowed,learning::klose::third-party-primary,001228,add-allowed,4,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001716,,,allowed,learning::klose::third-party-primary,002083,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001717,,,allowed,learning::klose::third-party-primary,002565,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001718,,,allowed,learning::klose::third-party-primary,001370,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001719,,,allowed,learning::klose::third-party-primary,002084,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001720,,,allowed,learning::klose::third-party-primary,002566,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001721,,,allowed,learning::klose::third-party-primary,002085,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001722,,,allowed,learning::klose::third-party-primary,001014,add-allowed,7,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001723,,,allowed,learning::klose::third-party-primary,001467,add-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001724,,,allowed,learning::klose::third-party-primary,000794,add-allowed,16,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001725,,,allowed,learning::klose::third-party-primary,001029,add-allowed,7,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001726,,,allowed,learning::klose::third-party-primary,001161,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001727,,,allowed,learning::klose::third-party-primary,001371,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001728,,,allowed,learning::klose::third-party-primary,001248,add-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001729,,,allowed,learning::klose::third-party-primary,002567,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001730,,,allowed,learning::klose::third-party-primary,001502,add-allowed,3,3,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001731,,,allowed,learning::klose::third-party-primary,001592,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001732,,,allowed,learning::klose::third-party-primary,001162,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001733,,,allowed,learning::klose::third-party-primary,001163,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001734,,,allowed,learning::klose::third-party-primary,002568,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001735,,,allowed,learning::klose::third-party-primary,002569,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001736,,,allowed,learning::klose::third-party-primary,001083,add-allowed,6,6,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001737,,,allowed,learning::klose::third-party-primary,001064,add-allowed,6,7,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001738,,,allowed,learning::klose::third-party-primary,002570,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001739,,,allowed,learning::klose::third-party-primary,001372,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001740,,,allowed,learning::klose::third-party-primary,002086,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001741,,,allowed,learning::klose::third-party-primary,002087,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001742,,,allowed,learning::klose::third-party-primary,002088,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV001743,,,allowed,learning::klose::third-party-primary,001593,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
